-1	0
-1	0
-1	0
-0.7071067811865476	0.7071067811865475
-0.773010453362737	0.6343932841636455
-0.8314696123025452	0.5555702330196022
-0.881921264348355	0.47139673682599764
-0.9238795325112867	0.3826834323650898
-0.9569403357322088	0.29028467725446233
-0.9807852804032304	0.19509032201612825
-0.7071067811865476	0.7071067811865475
-0.6494480483301837	0.7604059656000309
-0.5877852522924731	0.8090169943749475
-0.5224985647159489	0.8526401643540922
-0.4539904997395468	0.8910065241883678
-0.38268343236508984	0.9238795325112867
-0.30901699437494745	0.9510565162951535
-0.23344536385590547	0.9723699203976766
-0.15643446504023092	0.9876883405951378
-0.078459095727845	0.996917333733128
-6.123233995736766e-17	1.
